,Type,Cotton,Organic_cotton,Other_plant,Wool,Other_animal,Polyester,Nylon,Spandex,Polyamide,Other_synthetic,Lyocell,Viscose,Rayon,Other_regenerated,Other,Recycled_content,Reused_content,Material_label,Chemicals_label,Production_label,Manufacturing_location,Transporation_distance,Use_location,Washing_instruction,Drying_instruction,Reusability_label,Recylability_label,EI
473,t-shirt,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,unknown,7096.0,Austria,Machine wash_ cold,Line dry,0,0,3
474,shirt,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0,0,0,unknown,8350.0,Czechia,Machine wash_ cold,Line dry,0,0,4
475,t-shirt,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,7594.0,Poland,Machine wash_ cold,Line dry,0,0,4
476,t-shirt,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,unknown,15344.0,Denmark,Machine wash_ cold,Line dry,0,0,3
477,t-shirt,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,6248.0,Sweden,Machine wash_ warm,Line dry,0,0,3
478,t-shirt,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,unknown,14346.0,Norway,Machine wash_ cold,Line dry,0,0,3
479,t-shirt,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,6497.0,Finland,Machine wash_ cold,Line dry,0,0,4
480,t-shirt,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,unknown,14109.0,UK,Machine wash_ cold,Line dry,0,0,3
481,t-shirt,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,12926.0,Spain,Machine wash_ cold,Line dry,0,0,4
482,t-shirt,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,10057.0,Italy,Machine wash_ cold,Line dry,0,0,4
483,t-shirt,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,11430.0,Germany,Machine wash_ cold,Line dry,0,0,4
484,t-shirt,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,unknown,8494.0,Belgium,Machine wash_ warm,Line dry,0,0,3
485,t-shirt,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,7889.0,Netherlands,Machine wash_ cold,Line dry,0,0,4
486,t-shirt,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,unknown,11688.0,France,Machine wash_ cold,Line dry,0,0,3
487,shirt,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,unknown,19767.0,Luxembourg,Machine wash_ cold,Line dry,0,0,3
488,t-shirt,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,9407.0,Switzerland,Machine wash_ cold,Line dry,0,0,4
489,t-shirt,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,unknown,8450.0,Austria,Machine wash_ cold,Line dry,0,0,3
490,t-shirt,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,7905.0,Czechia,Machine wash_ cold,Line dry,0,0,4
491,t-shirt,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,9799.0,Poland,Machine wash_ cold,Line dry,0,0,4
492,t-shirt,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,unknown,17320.0,Denmark,Machine wash_ cold,Line dry,0,0,3
493,t-shirt,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,13021.0,Sweden,Machine wash_ warm,Line dry,0,0,3
494,t-shirt,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,7556.0,Norway,Machine wash_ cold,Line dry,0,0,4
495,t-shirt,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,12365.0,Finland,Machine wash_ warm,Line dry,0,0,4
496,t-shirt,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,unknown,17153.0,UK,Machine wash_ cold,Line dry,0,0,3
497,t-shirt,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,unknown,6975.0,Spain,Machine wash_ cold,Line dry,0,0,3
498,sweater,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,14503.0,Italy,Machine wash_ warm,Line dry,0,0,5
499,trousers,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,16277.0,Germany,Machine wash_ cold,Line dry,0,0,5
500,trousers,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,unknown,11536.0,Belgium,Machine wash_ cold,Line dry,0,0,3
501,trousers,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,unknown,19824.0,Netherlands,Machine wash_ cold,Line dry,0,0,3
502,trousers,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,19560.0,France,Machine wash_ warm,Tumble dry_ low,0,0,5
503,trousers,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,6970.0,Luxembourg,Machine wash_ cold,Line dry,0,0,4
504,trousers,0.42,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,16142.0,Switzerland,Machine wash_ cold,Tumble dry_ low,0,0,5
505,trousers,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,11647.0,Austria,Machine wash_ cold,Line dry,0,0,4
506,trousers,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,13796.0,Czechia,Machine wash_ cold,Line dry,0,0,4
507,trousers,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,unknown,11630.0,Poland,Machine wash_ cold,Line dry,0,0,3
508,trousers,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,6861.0,Denmark,Machine wash_ warm,Tumble dry_ low,0,0,4
509,trousers,0.42,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,17670.0,Sweden,Machine wash_ cold,Tumble dry_ low,0,0,5
510,trousers,0.66,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,18877.0,Norway,Machine wash_ cold,Line dry,0,0,5
511,trousers,0.71,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,7772.0,Finland,Machine wash_ warm,Tumble dry_ low,0,0,5
512,trousers,0.42,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,15410.0,UK,Machine wash_ cold,Tumble dry_ low,0,0,5
513,trousers,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,12039.0,Spain,Machine wash_ cold,Line dry,0,0,4
514,trousers,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,9321.0,Italy,Machine wash_ warm,Tumble dry_ low,0,0,4
515,trousers,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,7973.0,Germany,Machine wash_ warm,Tumble dry_ low,0,0,4
516,trousers,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,unknown,12375.0,Belgium,Machine wash_ cold,Line dry,0,0,3
517,trousers,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,unknown,13069.0,Netherlands,Machine wash_ cold,Line dry,0,0,3
518,trousers,0.7,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,10321.0,France,Machine wash_ cold,Line dry,0,0,4
519,trousers,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,16572.0,Luxembourg,Machine wash_ cold,Line dry,0,0,4
520,trousers,0.7,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,6075.0,Switzerland,Machine wash_ cold,Line dry,0,0,4
521,trousers,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,14662.0,Austria,Machine wash_ warm,Tumble dry_ low,0,0,4
522,trousers,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,6759.0,Czechia,Machine wash_ warm,Tumble dry_ low,0,0,5
523,trousers,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,unknown,17243.0,Poland,Machine wash_ cold,Line dry,0,0,3
524,trousers,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,16132.0,Denmark,Machine wash_ cold,Line dry,0,0,4
525,trousers,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.04,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,17425.0,Sweden,Machine wash_ cold,Line dry,0,0,4
526,trousers,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,unknown,13985.0,Norway,Machine wash_ cold,Line dry,0,0,3
527,short,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,unknown,6292.0,Finland,Machine wash_ cold,Line dry,0,0,3
528,trousers,0.48,0.5,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,5555.0,UK,Machine wash_ warm,Line dry,0,0,3
529,trousers,0.48,0.5,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,7768.0,Spain,Machine wash_ warm,Line dry,0,0,3
530,trousers,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,unknown,6629.0,Italy,Machine wash_ warm,Line dry,0,0,3
531,blouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,15523.0,Germany,Machine wash_ cold,Line dry,0,0,4
532,blouse,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,5867.0,Belgium,Machine wash_ cold,Line dry,0,0,3
533,blouse,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,6307.0,Netherlands,Machine wash_ cold,Tumble dry_ low,0,0,3
534,blouse,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,17333.0,France,Machine wash_ cold,Line dry,0,0,4
535,blouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,8625.0,Luxembourg,Machine wash_ cold,Line dry,0,0,5
536,blouse,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,15046.0,Switzerland,Machine wash_ cold,Line dry,0,0,4
537,blouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,unknown,5098.0,Austria,Machine wash_ cold,Line dry,0,0,3
538,blouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,15932.0,Czechia,Machine wash_ cold,Line dry,0,0,4
539,blouse,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,unknown,18915.0,Poland,Machine wash_ cold,Line dry,0,0,3
540,blouse,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,6171.0,Denmark,Machine wash_ cold,Line dry,0,0,3
541,blouse,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,6134.0,Sweden,Machine wash_ cold,Line dry,0,0,3
542,blouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,unknown,12708.0,Norway,Machine wash_ cold,Line dry,0,0,2
543,blouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,unknown,14722.0,Finland,Machine wash_ cold,Line dry,0,0,2
544,blouse,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,17928.0,UK,Machine wash_ cold,Line dry,0,0,4
545,blouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.04,0.0,0.0,0,0,0,unknown,13571.0,Spain,Machine wash_ warm,Line dry,0,0,4
546,blouse,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,19248.0,Italy,Machine wash_ cold,Line dry,0,0,4
547,blouse,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,11731.0,Germany,Machine wash_ cold,Line dry,0,0,4
548,blouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,8300.0,Belgium,Machine wash_ cold,Line dry,0,0,4
549,blouse,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,12654.0,Netherlands,Machine wash_ cold,Line dry,0,0,4
550,blouse,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,17131.0,France,Machine wash_ cold,Line dry,0,0,4
551,blouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,8137.0,Luxembourg,Machine wash_ cold,Line dry,0,0,4
552,blouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,9266.0,Switzerland,Machine wash_ cold,Line dry,0,0,4
553,blouse,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,12690.0,Austria,Machine wash_ cold,Line dry,0,0,4
554,blouse,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,9229.0,Czechia,Machine wash_ warm,Line dry,0,0,4
555,blouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,unknown,10804.0,Poland,Machine wash_ cold,Line dry,0,0,2
556,blouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,15164.0,Denmark,Machine wash_ cold,Line dry,0,0,4
557,blouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,12082.0,Sweden,Machine wash_ cold,Line dry,0,0,4
558,blouse,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,17870.0,Norway,Machine wash_ cold,Line dry,0,0,4
559,blouse,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.03,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,8794.0,Finland,Machine wash_ cold,Line dry,0,0,4
560,blouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,14415.0,UK,Machine wash_ cold,Line dry,0,0,4
561,blouse,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,17140.0,Spain,Machine wash_ cold,Line dry,0,0,4
562,blouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,5474.0,Italy,Machine wash_ cold,Line dry,0,0,4
563,jacket,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,10434.0,Germany,Machine wash_ cold,Line dry,0,0,4
564,jacket,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.02,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,13664.0,Belgium,Dry clean,Dry clean,0,0,4
565,jacket,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,7403.0,Netherlands,Machine wash_ cold,Line dry,0,0,4
566,jacket,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0,0,0,unknown,9175.0,France,Machine wash_ cold,Line dry,0,0,4
567,jacket,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,16932.0,Luxembourg,Dry clean,Dry clean,0,0,4
568,jacket,0.17,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,7895.0,Switzerland,Machine wash_ cold,Tumble dry_ low,0,0,4
569,jacket,0.0,0.0,0.0,0.1,0.0,0.62,0.0,0.0,0.01,0.01,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,19207.0,Austria,Dry clean,Dry clean,0,0,4
570,jacket,0.0,0.0,0.0,0.3,0.0,0.67,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,15627.0,Czechia,Dry clean,Dry clean,0,0,5
571,jacket,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,17403.0,Poland,Machine wash_ cold,Line dry,0,0,4
572,jacket,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,7203.0,Denmark,Machine wash_ cold,Line dry,0,0,4
573,jacket,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.01,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,16476.0,Sweden,Dry clean,Dry clean,0,0,4
574,jacket,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.01,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,7045.0,Norway,Hand wash,Line dry,0,0,5
575,jacket,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,12404.0,Finland,Machine wash_ cold,Line dry,0,0,4
576,jacket,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,8874.0,UK,Dry clean,Dry clean,0,0,5
577,jacket,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.21,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,19333.0,Spain,Hand wash,Line dry,0,0,4
578,jacket,0.0,0.0,0.0,0.45,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,15326.0,Italy,Dry clean,Dry clean,0,0,5
579,jacket,0.22,0.0,0.0,0.0,0.0,0.67,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,6094.0,Germany,Machine wash_ cold,Tumble dry_ low,0,0,5
580,jacket,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0,0,0,unknown,8673.0,Belgium,Machine wash_ cold,Line dry,0,0,4
581,jacket,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,10154.0,Netherlands,Machine wash_ cold,Line dry,0,0,4
582,jacket,0.14,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,19953.0,France,Machine wash_ cold,Line dry,0,0,4
583,jacket,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,16776.0,Luxembourg,Dry clean,Dry clean,0,0,4
584,jacket,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,18718.0,Switzerland,Hand wash,Line dry,0,0,4
585,jacket,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.04,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,16297.0,Austria,Machine wash_ cold,Line dry,0,0,4
586,jacket,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,19060.0,Czechia,Machine wash_ cold,Line dry,0,0,4
587,jacket,0.15,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,5650.0,Poland,Machine wash_ cold,Tumble dry_ low,0,0,4
588,jacket,0.0,0.0,0.0,0.4,0.0,0.28,0.0,0.0,0.1,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,14664.0,Denmark,Hand wash,Line dry,0,0,5
589,jacket,0.0,0.0,0.0,0.28,0.0,0.47,0.0,0.0,0.01,0.01,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,12522.0,Sweden,Hand wash,Line dry,0,0,5
590,jacket,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,8373.0,Norway,Machine wash_ cold,Line dry,0,0,4
591,jacket,0.0,0.0,0.0,0.02,0.0,0.77,0.0,0.02,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,11691.0,Finland,Dry clean,Dry clean,0,0,4
592,jacket,0.22,0.0,0.0,0.0,0.0,0.67,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,10102.0,UK,Machine wash_ cold,Tumble dry_ low,0,0,5
